Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,tenure_duration,revenue_per_month,revenue_per_month_missing,revenue_deviation,revenue_deviation_missing
7979-CORPM,Male,40,No,No,No,No,0,United States,California,Oakdale,95361,37.785033,-120.776141,25384,Q3,No,0,24,,Yes,35.93,Yes,Yes,Fiber Optic,5,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2282.55,0.0,0,862.3199999999999,3144.87,2,Churned,Yes,67,5927,Other,Don't know,24-36 (2-3 Years),131.03625,0,1.4471148536720044,0
1618-CFHME,Female,30,No,No,No,No,0,United States,California,Riverbank,95367,37.734971,-120.954271,16525,Q3,No,0,2,,Yes,26.87,Yes,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,143.35,0.0,0,53.74,197.09,1,Churned,Yes,86,2101,Other,Don't know,0-12 (~1 Year),98.545,0,1.2983530961791832,0
3165-HDOEW,Male,47,No,No,Yes,No,0,United States,California,Salida,95368,37.713152,-121.08739,12466,Q3,Yes,1,1,,Yes,14.9,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0,14.9,60.75,2,Churned,Yes,73,3706,Other,Don't know,0-12 (~1 Year),60.75,0,1.3249727371864777,0
6581-NQCBA,Female,36,No,No,Yes,No,0,United States,California,Snelling,95369,37.521708,-120.426843,1158,Q3,Yes,1,16,Offer D,No,0.0,No,Yes,DSL,29,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,810.2,0.0,0,0.0,810.2,1,Churned,Yes,78,4840,Other,Don't know,12-24 (1-2 Years),50.6375,0,1.0137637637637638,0
1689-MRZQR,Male,36,No,No,Yes,No,0,United States,California,Turlock,95382,37.529656,-120.854357,24708,Q3,Yes,1,34,,Yes,13.45,No,Yes,Fiber Optic,12,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.3,2564.3,0.0,0,457.2999999999999,3021.6000000000004,3,Churned,Yes,77,2777,Other,Don't know,24-36 (2-3 Years),88.87058823529412,0,1.1350011268875366,0
5835-BEQEU,Male,44,No,No,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,3,,Yes,38.38,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.95,228.4,0.0,10,115.14,353.54,2,Churned,Yes,92,4428,Competitor,Competitor made better offer,0-12 (~1 Year),117.84666666666668,0,1.5314706519384882,0
5552-ZNFSJ,Male,49,No,No,No,No,0,United States,California,Santa Rosa,95407,38.394091,-122.739814,30876,Q3,No,0,1,,Yes,34.37,No,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.3,45.3,0.0,0,34.37,79.66999999999999,3,Churned,Yes,66,4568,Other,Poor expertise of online support,0-12 (~1 Year),79.66999999999999,0,1.7587196467991169,0
2223-KAGMX,Female,47,No,No,No,No,0,United States,California,Santa Rosa,95409,38.468893,-122.580539,25718,Q3,No,0,15,Offer D,Yes,33.14,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,289.3,0.0,0,497.1,786.4000000000001,1,Churned,Yes,87,5379,Price,Long distance charges,12-24 (1-2 Years),52.42666666666667,0,2.702405498281787,0
7321-PKUYW,Female,46,No,No,No,No,0,United States,California,Branscomb,95417,39.710591,-123.682799,176,Q3,No,0,11,Offer D,Yes,22.36,Yes,Yes,Cable,3,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.15,987.95,0.0,0,245.96,1233.91,1,Churned,Yes,66,5250,Competitor,Competitor had better devices,0-12 (~1 Year),112.17363636363638,0,1.2442999042000706,0
2833-SLKDQ,Male,23,Yes,No,No,No,0,United States,California,Caspar,95420,39.361283,-123.784599,333,Q3,No,0,1,,Yes,48.03,No,Yes,Cable,73,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.05,45.05,0.0,0,48.03,93.08,1,Churned,Yes,91,4094,Competitor,Competitor had better devices,0-12 (~1 Year),93.08,0,2.0661487236403997,0
7595-EUIVN,Female,53,No,No,No,No,0,United States,California,Clearlake,95422,38.965804,-122.631779,13485,Q3,No,0,1,,Yes,14.48,No,Yes,Fiber Optic,26,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.8,75.8,0.0,0,14.48,90.28,1,Churned,Yes,70,3940,Competitor,Competitor had better devices,0-12 (~1 Year),90.28,0,1.1910290237467018,0
2026-TGDHM,Female,54,No,No,No,No,0,United States,California,Cloverdale,95425,38.801936,-122.938935,9210,Q3,No,0,7,,Yes,19.21,No,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,79.3,523.15,0.0,10,134.47,667.62,1,Churned,Yes,69,3830,Competitor,Competitor had better devices,0-12 (~1 Year),95.37428571428572,0,1.20270221581697,0
4030-VPZBD,Female,53,No,No,No,No,0,United States,California,Comptche,95427,39.239818,-123.565432,371,Q3,No,0,2,,No,0.0,No,Yes,DSL,18,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.9,59.05,0.0,0,0.0,59.05,2,Churned,Yes,91,2860,Dissatisfaction,Network reliability,0-12 (~1 Year),29.525,0,0.9555016181229773,0
2408-TZMJL,Male,43,No,No,Yes,No,0,United States,California,Gualala,95445,38.848082,-123.50608,1916,Q3,Yes,1,59,Offer B,Yes,22.71,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.15,6448.05,0.0,0,1339.89,7787.94,1,Churned,Yes,90,4601,Dissatisfaction,Network reliability,48-60 (4-5 Years),131.99898305084744,0,1.1983566323272576,0
7993-PYKOF,Male,20,Yes,No,Yes,No,0,United States,California,Rio Nido,95471,38.522328,-122.97932,298,Q3,Yes,1,8,,Yes,5.34,No,Yes,Fiber Optic,42,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.0,632.95,0.0,0,42.72,675.6700000000001,1,Churned,Yes,80,2587,Dissatisfaction,Network reliability,0-12 (~1 Year),84.45875000000001,0,1.1261166666666669,0
5027-XWQHA,Male,35,No,No,No,No,0,United States,California,Ukiah,95482,39.134075,-123.23422,30988,Q3,No,0,6,,Yes,41.16,No,Yes,Cable,10,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,44.75,270.95,0.0,10,246.96,527.91,2,Churned,Yes,78,2087,Dissatisfaction,Network reliability,0-12 (~1 Year),87.985,0,1.966145251396648,0
4566-QVRRW,Female,41,No,No,Yes,No,0,United States,California,Witter Springs,95493,39.222323,-122.985488,240,Q3,Yes,1,11,Offer D,Yes,24.83,No,Yes,DSL,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.05,483.7,0.0,0,273.13,756.8299999999999,1,Churned,Yes,84,3200,Competitor,Competitor had better devices,0-12 (~1 Year),68.80272727272727,0,1.5619234341141266,0
0201-OAMXR,Female,30,No,No,No,No,0,United States,California,Mckinleyville,95519,40.965011,-124.015255,15921,Q3,No,0,70,Offer A,Yes,10.21,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,8127.6,0.0,0,714.7,8842.300000000001,1,Churned,Yes,87,4838,Dissatisfaction,Network reliability,60-72 (5-6 Years),126.31857142857145,0,1.0931940409222973,0
7831-QGOXH,Female,27,Yes,No,No,No,0,United States,California,Blue Lake,95525,40.94338,-123.831799,1584,Q3,No,0,18,,Yes,24.4,Yes,Yes,Fiber Optic,71,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.2,1553.9,0.0,0,439.2,1993.1,3,Churned,Yes,77,3326,Other,Don't know,12-24 (1-2 Years),110.72777777777777,0,1.2996218049034949,0
6393-WRYZE,Female,35,No,No,Yes,No,0,United States,California,Bridgeville,95526,40.372532,-123.525626,695,Q3,Yes,1,34,,Yes,43.33,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.65,3207.55,0.0,0,1473.22,4680.77,2,Churned,Yes,87,3979,Other,Don't know,24-36 (2-3 Years),137.66970588235296,0,1.4098280172283968,0
6599-RCLCJ,Male,54,No,No,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,Yes,1,47,Offer B,Yes,7.62,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,109.55,5124.55,0.0,0,358.14,5482.6900000000005,2,Churned,Yes,90,5863,Competitor,Competitor made better offer,36-48 (3-4 Years),116.65297872340426,0,1.064837779309943,0
9831-BPFRI,Female,50,No,No,Yes,No,0,United States,California,Ferndale,95536,40.4785,-124.301372,2965,Q3,Yes,1,39,,Yes,35.32,Yes,Yes,Fiber Optic,30,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,89.55,3474.45,0.0,0,1377.48,4851.93,2,Churned,Yes,65,3849,Dissatisfaction,Poor expertise of online support,36-48 (3-4 Years),124.40846153846155,0,1.3892625520766226,0
1725-MIMXW,Male,42,No,No,No,No,0,United States,California,Honeydew,95545,40.342928,-124.063329,82,Q3,No,0,1,Offer E,Yes,48.96,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,19.45,0.0,0,48.96,68.41,2,Churned,Yes,78,5687,Dissatisfaction,Poor expertise of phone support,0-12 (~1 Year),68.41,0,3.517223650385604,0
0031-PVLZI,Female,34,No,No,Yes,No,0,United States,California,Korbel,95550,40.7666,-123.80458,155,Q3,No,0,4,Offer E,Yes,12.43,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,76.35,0.0,0,49.72,126.07,1,Churned,Yes,81,4133,Price,Long distance charges,0-12 (~1 Year),31.5175,0,1.5487714987714987,0
4791-QRGMF,Male,33,No,No,Yes,No,0,United States,California,Miranda,95553,40.210895,-123.86,867,Q3,Yes,1,59,Offer B,Yes,10.76,Yes,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.5,5961.1,0.0,0,634.84,6595.9400000000005,3,Churned,Yes,76,6098,Competitor,Competitor offered more data,48-60 (4-5 Years),111.79559322033899,0,1.123573801209437,0
4671-LXRDQ,Male,44,No,No,No,No,0,United States,California,Salyer,95563,40.89866,-123.539754,660,Q3,No,0,2,,Yes,17.25,No,Yes,Cable,3,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.0,96.45,0.0,30,34.5,160.95,1,Churned,Yes,93,5704,Competitor,Competitor had better devices,0-12 (~1 Year),80.475,0,1.788333333333333,0
1934-SJVJK,Male,35,No,No,No,No,0,United States,California,Smith River,95567,41.950683,-124.097094,2020,Q3,No,0,1,Offer E,Yes,40.51,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,20.15,0.0,0,40.51,60.66,2,Churned,Yes,70,4103,Price,Long distance charges,0-12 (~1 Year),60.66,0,3.010421836228288,0
3838-OZURD,Male,28,Yes,No,Yes,No,0,United States,California,Somes Bar,95568,41.444606,-123.471895,202,Q3,No,0,66,Offer A,Yes,7.28,Yes,Yes,Fiber Optic,51,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.0,7133.25,0.0,0,480.48,7613.73,1,Churned,Yes,96,5723,Competitor,Competitor had better devices,60-72 (5-6 Years),115.35954545454545,0,1.0986623376623377,0
9269-CQOOL,Male,58,No,No,No,No,0,United States,California,Trinidad,95570,41.162295,-124.027381,2369,Q3,No,0,3,Offer E,Yes,2.88,No,Yes,DSL,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,169.45,0.0,0,8.64,178.08999999999995,1,Churned,Yes,66,3335,Competitor,Competitor had better devices,0-12 (~1 Year),59.363333333333316,0,1.0852528945764774,0
2845-HSJCY,Female,49,No,No,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,Yes,1,14,,Yes,29.18,Yes,Yes,Fiber Optic,19,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,1258.6,0.0,0,408.52,1667.12,2,Churned,Yes,78,4786,Competitor,Competitor made better offer,12-24 (1-2 Years),119.08,0,1.3648137535816618,0
1184-PJVDB,Male,38,No,No,Yes,No,0,United States,California,Amador City,95601,38.431407,-120.8421,222,Q3,Yes,1,10,,Yes,11.3,No,Yes,Fiber Optic,4,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,857.2,0.0,0,113.0,970.2,1,Churned,Yes,68,5640,Competitor,Competitor had better devices,0-12 (~1 Year),97.02000000000001,0,1.2135084427767355,0
9415-DPEWS,Female,47,No,No,No,No,0,United States,California,Carmichael,95608,38.626128,-121.328011,58830,Q3,No,0,18,,Yes,12.67,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,1639.3,0.0,0,228.06,1867.36,3,Churned,Yes,96,5727,Competitor,Competitor offered more data,12-24 (1-2 Years),103.74222222222221,0,1.1742187008740488,0
7943-RQCHR,Female,34,No,No,No,No,0,United States,California,Davis,95616,38.508735,-121.678813,67411,Q3,No,0,9,Offer E,Yes,10.07,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0.0,30,90.63,1010.53,2,Churned,Yes,83,2893,Competitor,Competitor offered more data,0-12 (~1 Year),112.2811111111111,0,1.1850249193784812,0
3249-ZPQRG,Male,28,Yes,No,No,No,0,United States,California,Diamond Springs,95619,38.683605,-120.811852,4426,Q3,No,0,4,Offer E,Yes,42.06,Yes,Yes,Fiber Optic,58,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.45,330.05,0.0,0,168.24,498.29,1,Churned,Yes,67,5048,Competitor,Competitor made better offer,0-12 (~1 Year),124.5725,0,1.5879222434671765,0
2568-BRGYX,Male,43,No,No,No,No,0,United States,California,Dixon,95620,38.392821,-121.799917,18529,Q3,No,0,4,,Yes,13.02,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,237.95,0.0,0,52.08,290.03,1,Churned,Yes,92,5094,Competitor,Competitor had better devices,0-12 (~1 Year),72.5075,0,1.0328703703703703,0
7721-JXEAW,Male,23,Yes,No,Yes,No,0,United States,California,Elk Grove,95624,38.434138,-121.30587,38534,Q3,Yes,1,59,Offer B,No,0.0,No,Yes,DSL,69,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41.05,2452.7,0.0,0,0.0,2452.7,2,Churned,Yes,70,4324,Competitor,Competitor offered higher download speeds,48-60 (4-5 Years),41.57118644067796,0,1.0126963810152976,0
7249-WBIYX,Male,63,No,No,Yes,No,0,United States,California,Elmira,95625,38.349195,-121.902943,171,Q3,Yes,1,10,,Yes,30.1,Yes,Yes,Cable,29,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,813.85,0.0,0,301.0,1114.85,2,Churned,Yes,70,5146,Competitor,Competitor offered more data,0-12 (~1 Year),111.48499999999999,0,1.3023948598130841,0
3164-AALRN,Male,39,No,No,No,No,0,United States,California,Greenwood,95635,38.921333,-120.897718,1140,Q3,No,0,5,,Yes,45.25,No,Yes,DSL,22,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,70.0,347.4,0.0,10,226.25,583.65,2,Churned,Yes,77,2673,Competitor,Competitor had better devices,0-12 (~1 Year),116.72999999999999,0,1.6675714285714285,0
3334-CTHOL,Female,51,No,No,No,No,0,United States,California,Jackson,95642,38.336216,-120.76901,6202,Q3,No,0,1,,Yes,43.49,Yes,Yes,Cable,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,49.95,0.0,0,43.49,93.44,2,Churned,Yes,71,2041,Competitor,Competitor had better devices,0-12 (~1 Year),93.44,0,1.8706706706706706,0
4704-ERYFC,Female,19,Yes,No,Yes,No,0,United States,California,Knights Landing,95645,38.875508,-121.765866,1793,Q3,Yes,1,22,,Yes,32.11,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,1554.0,0.0,0,706.42,2260.42,1,Churned,Yes,85,2159,Competitor,Competitor offered higher download speeds,12-24 (1-2 Years),102.74636363636364,0,1.48370200196915,0
0471-LVHGK,Male,34,No,No,Yes,No,0,United States,California,Orangevale,95662,38.689174,-121.218435,32040,Q3,Yes,1,41,,Yes,15.91,Yes,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,73.0,3001.2,0.0,0,652.3100000000001,3653.51,2,Churned,Yes,86,2041,Competitor,Competitor offered higher download speeds,36-48 (3-4 Years),89.11,0,1.2206849315068493,0
9518-RWHZL,Female,39,No,No,No,No,0,United States,California,Penryn,95663,38.859093,-121.182872,2048,Q3,No,0,64,,Yes,28.13,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,6254.2,0.0,0,1800.32,8054.52,1,Churned,Yes,69,5452,Competitor,Competitor had better devices,60-72 (5-6 Years),125.851875,0,1.2578898050974514,0
6240-EURKS,Female,27,Yes,No,No,No,0,United States,California,Plymouth,95669,38.489273,-120.891614,2220,Q3,No,0,18,,No,0.0,No,Yes,DSL,85,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,35.0,553.0,0.0,70,0.0,623.0,2,Churned,Yes,76,2649,Competitor,Competitor offered more data,12-24 (1-2 Years),34.611111111111114,0,0.9888888888888889,0
6960-HVYXR,Female,20,Yes,No,No,No,0,United States,California,Rio Linda,95673,38.688764,-121.457596,14010,Q3,No,0,1,,Yes,35.01,Yes,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.0,76.0,0.0,0,35.01,111.01,1,Churned,Yes,72,2567,Competitor,Competitor made better offer,0-12 (~1 Year),111.01,0,1.4606578947368423,0
7861-UVUFT,Female,36,No,No,Yes,No,0,United States,California,Sloughhouse,95683,38.470423,-121.114897,4731,Q3,Yes,1,15,,Yes,28.3,No,Yes,Cable,28,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.3,1308.4,0.0,0,424.5,1732.9,1,Churned,Yes,86,4003,Competitor,Competitor had better devices,12-24 (1-2 Years),115.52666666666667,0,1.3704230921312772,0
0680-DFNNY,Male,62,No,No,Yes,No,0,United States,California,Winters,95694,38.578604,-122.024579,8406,Q3,Yes,1,15,,Yes,40.7,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.1,1504.05,0.0,0,610.5,2114.55,2,Churned,Yes,90,2055,Competitor,Competitor offered more data,12-24 (1-2 Years),140.97,0,1.3943620178041545,0
7767-UXAGJ,Male,37,No,No,No,No,0,United States,California,Colfax,95713,39.084645,-120.894014,8525,Q3,No,0,1,,Yes,28.25,Yes,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.45,50.45,0.0,0,28.25,78.7,3,Churned,Yes,68,2928,Competitor,Competitor made better offer,0-12 (~1 Year),78.7,0,1.5599603567888998,0
1571-SAVHK,Male,20,Yes,No,No,No,0,United States,California,Meadow Vista,95722,39.003358,-121.022539,3747,Q3,No,0,12,,Yes,28.16,Yes,Yes,Fiber Optic,42,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,99.95,1132.75,0.0,120,337.92,1590.67,1,Churned,Yes,80,5598,Competitor,Competitor had better devices,12-24 (1-2 Years),132.55583333333334,0,1.326221444055361,0
9546-CQJSU,Female,50,No,No,No,No,0,United States,California,Soda Springs,95728,39.279068,-120.414275,88,Q3,No,0,2,,Yes,39.62,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,193.6,0.0,0,79.24,272.84,1,Churned,Yes,80,5100,Competitor,Competitor had better devices,0-12 (~1 Year),136.42,0,1.4925601750547044,0
2951-QOQTK,Male,28,Yes,No,No,No,0,United States,California,Sacramento,95815,38.608405,-121.449942,25355,Q3,No,0,4,,Yes,42.33,Yes,Yes,Fiber Optic,76,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,80.8,332.45,0.0,0,169.32,501.77,2,Churned,Yes,72,5436,Competitor,Competitor offered higher download speeds,0-12 (~1 Year),125.4425,0,1.5525061881188118,0
3473-XIIIT,Female,61,No,No,Yes,No,0,United States,California,Sacramento,95824,38.517295,-121.439819,30580,Q3,Yes,1,16,,Yes,37.83,Yes,Yes,Cable,26,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.0,1534.75,0.0,0,605.28,2140.0299999999997,1,Churned,Yes,68,3794,Competitor,Competitor had better devices,12-24 (1-2 Years),133.75187499999998,0,1.3375187499999999,0
7893-IXHRQ,Male,53,No,No,No,No,0,United States,California,Sacramento,95826,38.542532,-121.378826,38818,Q3,No,0,1,,Yes,15.91,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.55,20.55,0.0,0,15.91,36.46,2,Churned,Yes,87,5636,Attitude,Attitude of service provider,0-12 (~1 Year),36.46,0,1.7742092457420924,0
2952-QAYZF,Male,30,No,No,No,No,0,United States,California,Sacramento,95828,38.486938,-121.395805,54880,Q3,No,0,5,,Yes,36.52,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,424.15,0.0,0,182.6,606.75,1,Churned,Yes,81,2264,Competitor,Competitor had better devices,0-12 (~1 Year),121.35,0,1.4226260257913248,0
4763-PGDPO,Female,19,Yes,No,No,No,0,United States,California,Sacramento,95831,38.494832,-121.529447,42832,Q3,No,0,4,,Yes,41.12,No,Yes,Fiber Optic,42,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,70.4,281.0,0.0,70,164.48,515.48,1,Churned,Yes,88,4494,Competitor,Competitor had better devices,0-12 (~1 Year),128.87,0,1.8305397727272728,0
5394-SVGJV,Male,27,Yes,No,No,No,0,United States,California,Sacramento,95838,38.646096,-121.442433,34894,Q3,No,0,37,,Yes,30.72,Yes,Yes,Fiber Optic,42,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.8,3475.55,0.0,0,1136.64,4612.1900000000005,1,Churned,Yes,82,3066,Competitor,Competitor made better offer,36-48 (3-4 Years),124.6537837837838,0,1.261677973520079,0
9283-LZQOH,Male,36,No,No,Yes,No,0,United States,California,Antelope,95843,38.715498,-121.363411,36432,Q3,Yes,1,13,,Yes,2.92,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,896.75,0.0,0,37.96,934.71,1,Churned,Yes,89,3687,Competitor,Competitor made better offer,12-24 (1-2 Years),71.90076923076923,0,0.9664081885856078,0
7079-QRCBC,Female,35,No,No,No,No,0,United States,California,Sacramento,95864,38.585826,-121.376263,23362,Q3,No,0,24,,Yes,37.69,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,2407.3,0.0,0,904.56,3311.86,1,Churned,Yes,85,4016,Competitor,Competitor had better devices,24-36 (2-3 Years),137.99416666666667,0,1.397409282700422,0
5469-CTCWN,Male,52,No,No,Yes,No,0,United States,California,Arbuckle,95912,38.982373,-122.047751,4796,Q3,Yes,1,61,,Yes,46.95,Yes,Yes,Cable,21,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.0,6547.7,0.0,0,2863.9500000000003,9411.65,1,Churned,Yes,92,4334,Competitor,Competitor offered higher download speeds,60-72 (5-6 Years),154.2893442622951,0,1.4555598515310857,0
9851-QXEEQ,Male,21,Yes,No,No,No,0,United States,California,Bangor,95914,39.396585,-121.38029,626,Q3,No,0,41,,Yes,47.74,Yes,Yes,Fiber Optic,48,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.7,4346.4,0.0,0,1957.34,6303.74,1,Churned,Yes,84,3316,Competitor,Competitor had better devices,36-48 (3-4 Years),153.74975609756098,0,1.4684790458219767,0
5208-HFSBT,Female,47,No,No,No,No,0,United States,California,Challenge,95925,39.461768,-121.195825,262,Q3,No,0,2,Offer E,Yes,42.55,No,Yes,DSL,30,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.05,102.75,0.0,0,85.1,187.85,1,Churned,Yes,81,5855,Competitor,Competitor had better devices,0-12 (~1 Year),93.925,0,1.7061762034514079,0
2667-WYLWJ,Female,44,No,No,Yes,No,0,United States,California,Dunnigan,95937,38.931425,-121.946081,19,Q3,Yes,1,8,Offer E,Yes,46.13,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,145.0,0.0,0,369.04,514.04,3,Churned,Yes,89,2247,Price,Long distance charges,0-12 (~1 Year),64.255,0,3.253417721518987,0
1092-GANHU,Male,62,No,No,No,No,0,United States,California,Magalia,95954,39.933852,-121.584371,11168,Q3,No,0,17,,Yes,30.61,No,Yes,Fiber Optic,7,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.65,1313.55,0.0,0,520.37,1833.92,2,Churned,Yes,87,3182,Competitor,Competitor offered more data,12-24 (1-2 Years),107.87764705882353,0,1.40740570200683,0
7881-EVUAD,Female,49,No,No,No,No,0,United States,California,Oroville,95966,39.473896,-121.415927,28382,Q3,No,0,2,Offer E,No,0.0,No,Yes,DSL,21,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.6,72.4,0.0,0,0.0,72.4,2,Churned,Yes,79,4648,Competitor,Competitor offered more data,0-12 (~1 Year),36.2,0,0.8497652582159625,0
